app_id,vehicles_id,fits
12200647,877,0
11682708,1413,0
12563636,695,1
12432732,1280,0
12165745,649,0
12389367,1342,0
11865550,59,1
11703095,94,1
12397857,727,0
11416610,313,0
11887622,868,1
12563639,651,1
11481220,50,1
12199573,653,1
11613348,383,1
12317467,574,0
11625188,370,1
11864965,850,1
12549520,790,0
12327673,317,0
10346402,1111,0
11785891,375,1
12481077,731,0
11460766,162,1
12188595,1155,0
12227979,50,0
11693290,1026,1
11763862,647,1
10853373,257,1
12508401,1173,0
11534120,187,0
11282287,206,1
12382839,642,0
12382488,89,0
12562634,321,1
12042919,837,0
12249595,140,0
12406398,964,0
12564522,902,0
11627290,894,1
11637830,54,1
11328546,103,1
11666802,278,1
11442885,525,1
12283928,787,1
11780643,1229,1
11790339,271,1
11692942,366,1
12529995,1148,0
12403076,1179,0
12552201,1435,0
12439743,1550,0
11823023,273,1
11810781,206,1
11597200,238,1
12446721,514,0
12266965,1257,0
11866240,244,1
11853394,325,1
11451184,639,1
11190687,352,1
12421016,972,0
11904642,622,0
11625114,114,1
11692942,357,1
11679507,902,1
11882766,207,1
11682554,73,1
11816400,49,0
12277155,1141,0
12518081,939,0
11793528,975,1
11450741,60,1
11881289,1411,1
12328163,16,0
11825296,597,1
12540800,341,0
12562855,46,0
12283915,146,1
11839143,73,1
12071171,5,0
12381968,566,0
12453209,114,0
12035777,7,0
11953873,171,0
11865822,796,1
11304765,472,1
12494638,1002,0
11823023,300,1
11449868,290,0
12519935,228,0
11849946,47,1
11813506,301,1
11647972,321,1
12562467,371,1
12524223,609,0
11441488,892,1
11560324,59,1
12489783,474,0
12276061,1327,0
12382888,1287,0
12337983,1509,0
10311276,109,1
12522907,88,0
12549152,1260,0
11728186,399,1
11632666,214,1
12563656,674,1
11324950,934,0
12563636,1452,1
11867115,91,1
11722876,517,1
11721937,362,1
12235391,737,0
12312689,880,0
11485500,604,1
11683894,318,1
12288637,177,0
12567408,501,0
12562619,523,1
11147893,553,1
12329145,679,0
12371073,1179,0
12531638,437,0
11441407,891,1
11590225,54,1
10164373,9,1
12378913,1424,0
11739426,1461,0
12532698,766,0
11774927,874,1
12419521,522,0
11692942,546,1
12360730,687,0
11539310,260,1
11845438,47,1
12427454,356,0
12426376,1035,0
12563516,87,1
11519764,376,1
11774927,239,1
11769239,356,1
12070067,1586,0
11624365,320,1
11468962,84,1
12214524,173,0
12540208,178,0
11200801,179,1
11887105,6,1
11688745,369,1
12248055,191,0
12563015,1010,0
11841608,367,1
11835847,351,1
11693098,834,1
11282947,1076,0
11599443,21,1
11408140,598,1
11622766,91,1
11289611,665,1
12535673,1092,0
11607178,1316,0
11626884,542,0
12382698,563,0
11596513,1428,0
12286814,357,1
12392711,1398,0
12130457,981,0
12369303,330,0
12541478,1467,0
12564427,1546,0
11778246,712,1
11816336,211,1
12259893,721,0
11390585,203,1
12360214,1399,0
12283947,1467,1
11785898,6,1
12080797,525,0
11068320,118,1
12426958,1319,0
12276818,1573,0
11779803,712,1
12251138,887,0
12273241,566,0
12554051,1612,0
10810026,10,1
12505050,73,0
11569906,203,1
12398878,1486,0
11881168,12,1
12555443,27,0
12284379,523,1
11763862,753,1
11357424,232,0
12551629,304,0
11621305,219,1
11721950,360,1
12521875,579,0
11072757,503,1
12294687,1611,0
11358982,259,1
12076254,984,0
11695766,260,1
11783450,271,1
10787808,106,1
11771335,133,1
12413118,1495,0
11326548,264,1
11593991,264,1
12438136,1192,0
12523231,1137,0
12286981,1536,0
11845296,1325,1
11763862,957,1
11659238,148,1
12483930,1083,0
12268541,1018,0
12389875,1146,0
12222038,900,0
12547887,598,0
11853394,146,1
11094017,528,1
11695799,69,1
12542745,75,0
12382445,1115,0
11240103,711,0
12489614,118,0
11625815,370,1
11448150,589,1
12344643,12,0
12283915,641,1
11538590,560,1
12464747,653,0
12549763,1068,0
11772148,301,1
11400010,237,0
10860441,213,1
12291538,1095,0
12463654,1188,0
12037014,1531,0
11196655,143,1
11680275,50,1
11671471,1384,0
11601986,1277,0
11689431,271,1
10826038,815,0
11175620,1444,0
12373740,26,0
11383582,162,1
12487736,1002,0
11600341,1533,0
12402302,119,0
12548166,204,0
12246282,257,0
11697484,460,1
12377316,1147,0
12300972,1290,0
11683792,1166,1
12137151,1045,0
11433284,375,1
11564482,278,1
11728499,460,1
12330724,751,0
11418922,958,0
11623683,299,1
11538612,277,0
11490518,1031,0
11093042,104,1
11856422,962,1
11780803,49,1
11471127,593,1
11683820,607,1
11634200,1014,0
12335626,1585,0
12474494,315,0
11813486,228,1
12566510,1181,0
11335711,402,1
11445341,1054,0
11513081,91,1
11763868,1157,1
11162666,333,1
11732847,349,1
11823159,467,1
12355012,851,0
12043451,925,0
11491206,237,1
11521763,264,1
11489321,817,1
12233366,590,0
12205029,988,0
11812700,568,1
11610648,278,1
11471633,903,1
12462140,1493,0
12562737,369,1
11854190,50,1
12563491,1577,1
12549986,1405,0
11406637,203,1
12363710,1347,0
12535789,1005,0
12400319,197,0
11774927,521,1
11763900,1130,1
11179622,631,0
11807307,224,1
12399076,857,0
11866600,1217,1
12284816,321,1
12562446,278,1
12096079,1272,0
12540690,542,0
12043919,1512,0
11779828,589,1
12250752,564,0
12563633,1190,1
11867178,196,0
11681051,69,1
11570799,301,1
11702636,879,0
11929777,325,0
10846771,679,0
11993575,1497,0
11682509,166,1
11028480,62,0
11513306,804,1
11725994,200,1
11562431,260,1
12512972,651,0
12393388,429,0
11335729,807,0
10302097,34,1
12470729,717,0
12563640,1012,1
11598976,364,1
12564981,1459,0
12412754,396,0
11820965,931,1
11784527,608,1
11861729,50,1
12565623,498,0
12477229,1128,0
12077323,1080,0
11839170,988,0
11774721,993,1
11698617,428,1
11564647,34,1
12333315,1440,0
12534431,460,0
11839127,520,1
11714373,152,0
11788654,448,1
11347913,769,1
11527899,1001,1
11682562,1160,1
12447172,1405,0
11824994,34,1
12528439,521,0
12375837,703,0
11695069,278,1
11122300,1087,0
12391361,296,0
11867243,208,1
12442711,1517,0
12482798,945,0
12437573,1292,0
11988782,785,0
11190226,357,1
12403079,576,0
11844956,533,1
11766767,894,1
12311600,760,0
12486440,950,0
12283928,1454,1
12413180,517,0
11622311,87,1
12562527,70,1
12313995,205,0
11774927,1018,1
12480403,574,0
11781667,194,1
12550693,46,0
12023325,1388,0
11823180,650,1
12278249,884,0
11015683,196,1
12562553,1109,0
11353350,1328,0
11693282,1074,1
12538106,221,0
11883798,405,1
11844587,1319,0
10433366,107,1
11814753,571,1
11852635,435,1
11325346,35,1
11819302,371,1
11885298,271,1
11284980,126,1
12055142,1455,0
12495464,314,0
11594065,757,1
12482529,1444,0
10749493,944,0
12456980,92,0
12292796,1326,0
12308155,979,0
11562189,33,0
11245533,50,1
11914912,596,0
11684654,445,1
11714541,665,1
12518250,483,0
11812760,1035,1
11851013,609,1
11157100,640,1
11489290,73,1
12540105,577,0
11673032,50,1
12483679,622,0
11671879,194,1
12038786,1383,0
11719413,240,1
11620164,801,1
12563976,256,0
12503151,1482,0
10977809,143,1
12451097,862,0
12380638,1168,0
11645611,981,1
11405499,267,1
11677014,40,1
11451179,91,1
12395916,668,0
11143343,272,1
11441488,26,1
11374113,323,1
12375383,1313,0
12473353,1448,0
11779778,111,1
11371614,590,1
12144052,322,0
12563651,1449,1
12556701,663,0
12546010,674,0
12566403,1510,0
12448133,78,0
12485682,175,0
12363554,1165,0
11774732,587,1
12168243,880,0
12441045,1449,0
11728513,322,1
11817872,206,1
11630037,300,1
11738593,357,1
12504887,366,0
12009168,587,0
11645739,256,1
11813463,301,1
11798418,412,1
10527919,1509,0
11370934,46,1
11770705,29,1
12018430,67,0
12151208,816,0
12511353,798,0
11868850,471,1
11851103,54,1
12546363,410,0
11715916,50,1
11883800,48,1
12358762,1260,0
12456411,1197,0
12042510,133,0
11633507,885,0
11618901,680,1
11388804,308,1
12340585,1320,0
11190207,35,1
11481886,41,1
11435341,492,1
12469880,267,0
12459181,892,0
12092732,955,0
11244642,46,1
12384438,1398,0
11560478,218,1
11541657,48,1
11484239,90,1
11853772,637,1
11596603,758,1
12382878,981,0
11368346,119,1
11865822,298,1
10992268,56,0
12283915,1442,1
12436045,19,0
12562740,357,1
11682444,751,1
11810764,517,1
12379140,178,0
11941728,1223,0
11386894,190,0
11544009,62,1
11819430,166,1
11328686,334,1
11613282,143,1
11780634,256,1
11612367,387,0
12535733,1499,0
11644213,50,1
12396136,514,0
11544243,221,0
11245539,88,1
12335497,1562,0
12563648,143,1
12377801,1055,0
12563116,1485,0
12394367,832,0
11626804,508,0
12442977,569,0
12528447,955,0
11186524,433,1
11728123,553,1
12562401,371,1
12516700,1510,0
12488244,137,0
11847258,1363,1
11774898,262,0
11030491,440,1
11611905,322,0
11357904,77,0
11335687,573,1
11865822,1394,1
11868850,334,1
12383235,1513,0
11397543,50,1
12327616,1280,0
11478690,69,1
11854862,48,1
12515354,397,0
11167587,191,1
11759104,412,1
12563145,357,1
11328686,771,1
11859828,393,1
11602307,367,1
12549132,1067,0
12257720,1279,0
12338927,920,0
11502393,42,1
12168313,975,0
12369431,712,0
11780634,676,1
10903415,242,1
11780634,363,1
11779096,571,0
11791286,233,1
11879080,53,1
12102932,429,0
12051145,872,0
12469279,453,0
10974505,199,0
12443792,396,0
11118601,83,1
11943456,65,0
11829062,345,1
11648935,1102,0
11328966,749,1
12350100,1272,0
11190729,35,1
12478781,177,0
11653136,523,1
12513456,525,0
11190157,1,1
12460445,586,0
12510075,1544,0
11329171,370,1
10974926,265,1
12171500,66,0
11858506,1048,1
12140510,1536,0
11245537,514,1
11604208,524,1
11581988,370,1
11649568,350,1
12199172,1534,0
11721901,299,1
12563609,1194,0
12563337,163,1
11774721,601,1
11868850,448,1
12464806,1223,0
10328713,52,0
12562687,321,1
12497598,364,0
12418297,1051,0
12314025,551,0
12384450,1006,0
12563071,523,1
12233300,1509,0
11972684,182,0
11833992,29,1
11733311,761,1
12562372,1447,0
12534505,17,0
12398025,561,0
11326266,233,1
12022268,367,0
12401012,1166,0
11682450,73,1
12228313,1406,0
11773657,62,1
12383568,694,0
12539941,390,0
12248052,1522,0
11866054,884,1
12365486,1015,0
11774927,841,1
12562669,1481,0
11814783,591,1
12538248,1051,0
12519434,484,0
12377729,248,0
11780634,610,1
11703867,90,1
12006970,815,0
12299810,554,0
11617478,225,1
11721848,571,1
11825309,487,1
12423640,1097,0
12461957,890,0
11883865,50,1
10375643,179,1
11880625,54,1
12563622,502,1
12245190,1315,0
10446060,147,1
12411232,982,0
12283915,90,1
11460515,550,1
12522840,155,0
11866036,918,1
11795222,48,1
12458304,1125,0
11480143,637,1
11679967,448,0
11389581,613,1
10340110,9,1
12192432,753,0
11685312,223,1
11692392,701,1
12504332,649,0
12308657,1518,0
11750174,873,1
11479782,259,0
11732626,699,1
12381907,1253,0
12410259,40,0
11886325,852,1
12409064,1457,0
12563674,1425,0
12562471,1425,0
12389215,991,0
12201018,774,0
11634631,583,1
12200414,476,1
11693597,54,1
12485014,449,0
12531282,1084,0
11143343,58,1
12490842,156,0
12284529,708,1
11804438,280,1
12323041,6,0
11832550,526,1
11732838,445,1
10936293,290,1
12173981,1198,0
12223394,609,0
11864969,179,1
11821832,1453,0
11838516,350,1
11795338,166,1
12117539,516,0
12135389,224,0
12563221,34,1
12566759,1340,0
11778236,518,1
12497135,1334,0
12429930,211,0
12322710,1300,0
11774919,304,1
12513248,433,0
11721343,747,1
11733691,637,1
11617534,607,0
11868850,62,1
12423344,338,0
11708870,861,1
12455953,236,0
12563636,1610,1
11360467,254,1
12481062,847,0
11444817,40,1
12491758,688,0
12532602,1404,0
11781229,500,1
12309867,406,0
11774721,686,1
12510057,1164,0
12518166,1084,0
12557680,862,0
12519893,1431,0
12563619,860,1
11721886,338,1
12476355,534,0
12482310,875,0
12493830,530,0
12461721,1430,0
11844400,741,0
11198298,130,1
11793528,63,1
12563628,428,0
12206692,1550,0
12076218,1614,0
12020583,711,0
11285659,662,1
11360476,130,1
11648296,1426,0
12558304,1447,0
10994678,375,1
11250301,383,1
11424973,29,1
11651114,1189,0
12562973,28,1
12427804,508,0
12426424,1165,0
11629395,41,1
12464988,511,0
11491311,976,1
10977123,112,1
12381641,90,0
11167601,191,1
11721853,34,1
12140528,273,0
12370414,179,0
11838265,1502,0
11777084,349,1
12352253,1164,0
12541853,925,0
11768536,92,1
12199851,87,1
11973848,260,0
12435296,1607,0
11684413,130,1
11496093,319,1
12239741,307,0
12562460,1582,0
12113504,1587,0
12017598,1105,0
12331119,1326,0
12388951,653,0
11763994,412,1
12009083,906,0
11416615,224,1
11820777,309,0
12329896,1446,0
11467871,140,0
11124217,29,1
12422549,743,0
11843429,814,1
12492275,417,0
12395041,798,0
11644132,62,1
12284033,34,1
11825296,688,1
12531143,197,0
11471759,1383,0
11968168,1271,0
11286493,420,0
11741913,40,1
12386593,1201,0
11816447,544,1
12242622,176,0
11842385,166,1
12337893,1495,0
10808805,247,1
12563662,633,0
12465365,1207,0
12238313,1371,0
12052694,1300,0
12441945,866,0
12527468,384,0
12550126,216,0
12562742,357,1
11859670,47,1
11416220,1148,0
11076366,868,0
12087379,312,0
11490280,44,0
11817310,890,1
10272263,52,1
12358741,795,0
12514905,329,0
12517540,237,0
11728520,1072,1
11682806,823,1
12454053,474,0
11654674,24,1
11658121,376,1
12298956,1181,0
12557343,1266,0
12522582,481,0
11039528,1341,0
12563622,33,1
11862057,238,1
12563654,967,1
12290946,258,0
12503422,14,0
12446524,510,0
11639853,450,1
12567222,1211,0
12487752,1421,0
12498581,795,0
11867129,91,1
11097747,35,1
12112934,837,0
12555615,1188,0
11785891,357,1
11195366,679,1
11951753,1009,0
12089195,725,0
12267413,157,0
10861593,104,1
12506154,1395,0
11774907,58,1
12474982,861,0
12283915,942,1
11828993,1088,1
11163822,14,1
11823929,41,1
11682450,588,1
11851761,83,1
11748968,30,1
10353274,62,1
12480835,709,0
11810154,155,1
12037233,412,0
10858419,114,1
12453791,386,0
11561523,50,1
11785416,383,1
12235837,200,0
12200933,708,1
12146111,1318,0
11658158,180,1
12389335,100,0
11408092,163,1
12513585,62,0
11092712,60,1
12562844,48,1
11559163,518,1
12426424,488,0
10856315,261,1
12031944,507,0
12350662,146,0
11720907,1130,0
12556904,1005,0
12201439,314,0
11799855,35,1
12311220,1266,0
11817800,278,1
11560508,50,1
11682493,915,1
11841986,129,0
12351971,396,0
11042583,45,1
12562322,50,1
11785918,871,1
11821573,87,1
11389181,62,1
12549674,1201,0
11450760,260,1
12520391,1190,0
12379120,939,0
12442846,1025,0
12283915,1249,1
11664185,972,1
11774927,383,1
11740206,658,1
11775833,271,1
12150081,733,0
12200414,771,1
12340833,962,0
11728070,603,1
12421195,1260,0
12557471,1602,0
12446025,233,0
11980360,1129,0
12359254,880,0
11953593,1564,0
12098761,991,0
12474959,1356,0
11760999,76,1
11788120,147,1
11881042,54,1
11484954,186,1
11880843,1271,0
10375643,178,1
12261698,836,0
10339084,158,1
12414021,395,0
11151222,336,1
12563628,1596,1
11871126,401,1
12546479,1391,0
11500691,517,1
11450757,567,1
12418602,142,0
10882590,112,1
11868850,7,1
11772778,453,1
11765549,648,1
12283991,1279,1
11385375,81,1
11875641,207,1
11894192,1408,0
11323486,47,1
12564983,221,0
11906925,1300,0
12292742,789,0
11806718,208,1
11683880,639,1
12530666,1249,0
12375461,948,0
11835739,764,0
11631210,942,0
11929877,26,0
12490740,489,0
11809976,12,1
11679509,411,1
11711759,1024,1
11682806,927,1
12042344,162,0
11866438,587,1
12249646,99,0
11604040,112,1
11823162,1532,0
12517693,30,0
11746368,1003,1
12464801,549,0
11765549,353,1
12222615,1349,0
11611946,124,1
11406952,507,1
11820775,1189,1
12556821,1387,0
11684394,102,1
11854209,90,1
12284863,45,1
12466441,364,0
11868895,175,1
12558794,1614,0
11274301,58,1
11496072,815,1
11835732,910,1
11190787,54,1
11725141,42,1
11685193,533,1
11488654,260,1
11622927,550,1
11380572,357,1
11143343,361,1
12376203,352,0
12540613,1465,0
12463988,1330,0
12562964,34,1
12134849,1351,0
12376333,153,0
11008540,384,1
11820775,563,1
11788558,903,1
11785891,208,1
12379244,1443,0
12552459,249,0
11728565,321,1
12523114,457,0
10798488,406,0
11445424,594,1
11867054,369,1
11921233,414,0
11726258,698,0
12533640,61,0
12452827,1296,0
11486855,14,1
12563101,7,1
12484888,883,0
12441849,81,0
12016392,89,0
12446212,1593,0
11563502,42,1
11143343,352,1
12175781,398,0
11283012,722,1
11540194,189,1
11680145,29,1
11500607,697,1
12283958,745,1
11190295,603,1
12563517,333,1
11774731,63,1
11100496,21,1
11761944,1348,0
11754965,58,1
12367973,1362,0
12306060,1116,0
12263417,1313,0
12537947,1049,0
11733342,224,1
12114134,764,0
12520591,821,0
11777130,1000,1
11735134,7,1
12463554,1540,0
11190126,203,1
10972750,135,1
12330914,1482,0
11635704,445,0
12429086,697,0
11763862,30,1
12382859,667,0
12265129,1206,0
12276406,1418,0
12563633,997,1
12548723,1212,0
11549007,1545,0
11844382,501,0
11081165,222,1
11774721,338,1
12382444,550,0
11143343,592,1
11781013,785,1
12468759,1434,0
12545566,960,0
12458311,43,0
12150089,254,0
12527663,265,0
11440520,62,1
12470777,287,0
11774729,655,1
11448905,538,1
12375951,87,0
11868850,154,1
11424656,688,1
11265703,18,1
10858577,1464,0
11764509,526,1
12353740,681,0
11774721,142,1
12200414,790,1
11245517,148,1
11430214,29,1
12461820,1516,0
11599374,1321,0
11553611,391,1
12557960,805,0
11853394,1376,1
12405590,673,0
11682425,69,1
12544993,261,0
11793528,535,1
11593068,971,1
12533296,351,0
12339675,205,0
12563491,1384,1
12463647,1474,0
12564261,1329,0
11613360,93,1
11774721,1270,1
11819464,278,1
11441488,890,1
11347950,71,1
11774914,204,1
12548367,414,0
12499875,302,0
11697522,540,1
11946499,394,0
12563396,206,1
12513431,1161,0
11763162,59,1
12514600,1475,0
11488171,89,1
11683880,391,1
11654197,350,1
11730815,300,1
11935196,557,0
11138288,59,1
12403967,98,0
11859828,1038,1
11763862,812,1
12326548,854,0
11679491,472,1
12283964,1218,1
12252509,392,0
12177717,38,0
11462620,99,1
11894260,1494,0
12082689,31,0
12563349,163,1
11683593,223,1
11403692,28,1
12005048,845,0
12171865,1155,0
12482951,623,0
11727545,1222,0
11731774,62,1
12536118,1430,0
11478250,76,1
11817872,90,1
11627290,6,1
12042304,753,0
11786572,56,1
11190414,6,1
11587467,278,1
11721842,260,1
12453056,103,0
12283951,1470,1
11580787,69,1
11788539,349,1
12389174,397,0
11821838,867,1
11765549,603,1
12539992,1313,0
11629833,271,1
11714384,50,1
11456958,84,1
12351012,578,0
12446713,249,0
11390622,526,1
11690962,893,1
12332012,766,0
12493906,1533,0
12422782,1415,0
11158984,490,0
11910211,459,0
11770656,811,1
11867126,91,1
12548813,258,0
11698144,613,1
11853781,95,1
11485548,348,1
12429915,940,0
11616680,155,1
11169325,764,1
11868850,1000,1
11682102,54,1
12240455,274,0
12545681,482,0
11883927,224,1
12439276,1149,0
11865812,1393,1
11562206,1296,0
11624291,675,1
12380610,1132,0
12538031,254,0
11418652,152,1
12017658,616,0
12481226,45,0
11856985,381,1
11768561,277,1
12505485,710,0
11746468,371,1
11326537,741,0
12309941,65,0
11637316,1344,0
11688678,665,0
12252865,1239,0
11540226,143,1
12459109,598,0
11441488,616,1
11864150,1095,1
11370481,625,1
12506244,1443,0
11740206,538,1
11765549,32,1
12563591,1550,1
11400010,295,1
12562906,90,1
11706679,32,1
11966053,1003,0
12451470,20,0
11467871,1253,0
11471706,861,1
11520825,830,0
12324185,805,0
12269102,466,0
11867113,269,0
12556562,537,0
12268499,827,0
11876200,58,1
12056223,1459,0
12091752,873,0
12551341,61,0
11785902,443,1
12471778,955,0
11779767,816,1
12563491,308,1
11563268,399,1
12201360,782,0
12475821,1399,0
12313936,1091,0
11151215,336,1
11485214,1080,0
11594647,350,1
12496729,906,0
11782292,278,1
11615199,62,1
12550154,832,0
12237321,86,0
12542955,649,0
12299946,800,0
11330257,561,1
11797848,615,1
12513567,995,0
12440865,691,0
11738520,713,1
12368010,743,0
12229742,1099,0
11716991,401,1
12189494,181,0
10281370,57,1
11478812,143,1
12092319,785,0
11880632,50,1
12339524,729,0
12304933,704,0
12492418,139,0
11394635,492,1
11190200,148,1
12488751,454,0
11801401,47,1
11720694,278,1
11625399,48,1
12555263,643,0
12298631,859,0
12333924,770,0
11697484,63,1
11781270,460,1
12542753,1089,0
12564844,919,0
11617639,337,1
11445427,889,1
11679952,483,1
12406791,753,0
12283928,982,1
11371016,822,1
11196636,321,1
12416558,208,0
11695210,518,1
11357862,130,1
11857199,687,1
12563340,163,1
11779078,1282,1
11721848,712,1
11307662,41,1
12300834,21,0
12284843,571,1
12513855,968,0
11853394,690,1
11218411,143,1
11801286,278,1
11843464,382,1
11816902,210,1
12280031,1566,0
12224883,1498,0
12481297,1128,0
10853398,1538,0
11703893,233,1
11294611,945,0
11491653,834,1
11919191,1371,0
12116585,1400,0
12563106,616,0
11692942,532,1
12462608,637,0
11335718,46,1
12358896,331,0
11624533,417,0
12327693,568,0
12563595,642,0
12563217,34,1
12376236,984,0
12246692,503,0
12374419,971,0
11760974,223,1
11629993,665,1
12284735,1333,0
11841989,322,0
11780907,399,1
12552885,1584,0
11028474,223,1
11539670,703,0
11600778,956,1
11875580,35,0
11980744,114,0
11600139,171,0
11797876,1093,1
11143343,271,1
12564972,1069,0
12186052,1247,0
12562479,278,1
11824626,29,1
12333172,1273,0
12563356,163,1
11476677,444,1
11674444,240,0
12423861,378,0
10853391,256,1
12562603,523,1
12321614,263,0
10445139,118,1
12310178,1422,0
11647856,108,0
12416936,1562,0
11460743,659,1
12517241,327,0
11158557,330,1
12322392,1480,0
12295910,1333,0
12447544,671,0
11495304,568,1
11244755,90,1
11397107,517,1
12422549,314,0
12398906,1337,0
11700181,499,1
12508839,1552,0
11849856,47,1
11987250,1451,0
12536473,552,0
12366340,494,0
11779858,75,0
11670212,24,1
12380636,1584,0
11854431,987,0
11645804,321,1
11984089,897,0
12239569,1102,0
12494050,812,0
10332912,157,1
11304621,988,0
12491061,63,0
12547206,1020,0
12465870,1104,0
12501958,835,0
11636691,351,1
11725135,1269,0
11916380,1,0
11735626,635,1
12432876,1566,0
12565592,1164,0
11407190,706,1
11697522,88,1
12563485,298,1
12171459,323,0
11790752,99,1
11772795,360,1
12499428,913,0
11914845,1608,0
12292551,1075,0
12116585,696,0
11152723,278,1
12555679,1328,0
11835629,362,1
12200806,515,1
11938504,781,0
11575778,50,1
11735134,6,1
12438619,801,0
12504920,1359,0
12390419,790,0
11683880,891,1
12149348,731,0
12528143,699,0
12199698,400,1
10703873,664,0
12377999,1331,0
11699211,44,1
11445427,58,1
12286736,1113,0
11564040,325,1
12301267,127,0
11416657,10,1
11493361,1049,0
11780634,898,1
11851726,1338,0
12284813,321,1
11781347,953,1
11679477,277,1
11570386,278,1
12424715,1450,0
12396670,864,0
12476009,1553,0
11787762,223,1
11777114,487,1
12364406,126,0
12437583,795,0
12563640,997,1
12351073,1573,0
11238252,87,1
10974312,1066,0
11488681,223,1
12056211,1549,0
11839596,268,1
11798114,433,0
12477710,326,0
12183672,1310,0
11763072,175,1
12316969,862,0
12493532,1526,0
12200665,60,1
11698144,87,1
11200799,40,1
11639185,256,1
11830316,671,1
12372602,242,0
12563639,318,1
11643879,580,0
12544688,1004,0
11341178,1175,0
11286909,591,1
11884242,240,1
11785891,870,1
11424973,864,1
11795217,529,1
12434492,1336,0
11682548,299,1
12421283,924,0
11809526,411,1
12257459,1131,0
11222807,474,0
12286827,453,1
12391113,1216,0
12358534,269,0
12547780,287,0
11869470,47,1
12531521,316,0
12446721,900,0
11510472,357,1
11196686,41,1
11838408,1056,0
11682554,497,1
12386183,796,0
12563349,1272,0
11679954,1151,0
12125616,201,0
11875853,603,1
12556260,839,0
10706808,119,1
12540589,822,0
11460985,928,1
11887037,1346,0
12286812,50,1
11636492,225,1
11130465,54,1
12468946,1539,0
11880727,746,1
12545170,1527,0
11633308,50,1
11501308,551,0
11887622,223,1
11867207,208,1
11539677,152,1
12042504,208,0
12041862,352,0
11440977,302,0
12445285,193,0
11844956,524,1
12495503,1337,0
12181707,967,0
12384839,561,0
12552871,105,0
12564225,741,0
11617650,147,1
11617492,834,1
11720731,166,1
12131704,940,0
10784488,903,0
12458908,621,0
12269174,553,0
12543406,78,0
11498517,369,1
12290605,42,0
11818667,1530,0
12529400,1093,0
12538037,172,0
12200116,48,1
11855878,553,1
11397118,66,1
11190669,6,1
12487515,1099,0
12562924,206,1
11708831,357,1
11441488,106,1
11243977,61,1
12542074,172,0
11453358,517,1
11596408,58,1
11488177,1496,0
12250149,1377,0
12108098,1214,0
11853070,352,1
11766767,6,1
11371598,57,1
11640853,278,1
12542743,1085,0
10336669,39,1
12371456,1260,0
11785891,1126,1
11265892,69,1
10307668,103,1
11735648,95,1
12367452,131,0
11549472,335,1
12549241,407,0
12565179,1434,0
11546563,382,1
12233849,1570,0
12309392,1171,0
12322464,1155,0
11501379,535,1
11869535,570,1
12482941,353,0
11266578,990,0
12563640,1605,1
12047026,520,0
12042510,1467,0
11403036,83,1
11674351,1370,0
12429501,1446,0
11801458,445,1
11631377,27,1
11224525,526,1
12036562,981,0
12516203,781,0
11882570,668,0
12381610,1260,0
12408138,506,0
12555818,136,0
12481499,805,0
12414858,61,0
11763900,467,1
12548696,913,0
12454201,1381,0
12563641,1448,1
12380858,399,0
11563833,421,0
12048946,1127,0
11735969,707,1
12057947,922,0
11883798,1056,1
12553147,1275,0
12555307,1081,0
11450291,905,1
12385583,1070,0
11841758,301,1
11599392,203,1
12266007,1111,0
12278122,1026,0
11975351,994,0
12392151,1112,0
12474454,602,0
11844587,298,1
11763915,301,1
11859118,62,1
10323068,111,1
12283964,1498,1
11763862,96,1
12494811,745,0
12225921,1058,0
11669980,523,1
11554869,359,1
12474445,1212,0
12428729,1186,0
12308749,568,0
11373850,590,1
11358993,215,0
11932211,414,0
12381761,771,0
11859819,412,1
11613278,143,1
10901368,224,1
12327708,1082,0
12555256,571,0
12334798,1208,0
11721145,272,1
12533944,1181,0
11772802,359,1
11701560,46,1
11682793,1163,1
11621090,272,1
11925921,762,0
11722849,400,0
11682554,770,1
11095842,143,1
12200503,585,1
11620026,343,1
11190805,87,1
12562595,369,1
11510436,50,1
12173286,1183,0
12525645,1269,0
11143343,62,1
11110328,561,1
12562286,432,0
11380117,396,1
12117556,1040,0
11245104,370,1
11859828,1134,1
11196644,587,0
12503504,229,0
12149693,1276,0
11161132,243,1
11092789,260,1
11881214,367,1
10314570,1157,0
12497777,426,0
12551893,375,0
12354240,716,0
11492856,222,1
12457384,1344,0
11198647,675,1
11698144,370,1
12563651,1035,1
11817310,568,1
11152723,369,1
12404441,1437,0
10861643,104,1
12534439,1454,0
11774927,613,1
12562675,523,1
11774995,50,1
11728032,1075,1
12548394,586,0
12394210,611,0
12473368,1125,0
11688048,166,1
11711123,44,1
12562781,533,1
12283991,1536,1
11682522,1142,1
12123039,83,0
11726249,791,1
12558884,1492,0
11151222,160,0
12551700,118,0
12538962,1271,0
11692942,360,1
12475756,72,0
11841963,163,1
11709631,54,1
11086980,29,1
12284033,662,1
11774721,318,1
11027192,40,1
10310496,616,0
11623713,106,1
12172549,195,0
12323770,233,0
11597194,239,1
11771312,57,1
12385320,883,0
11071837,500,1
11429622,278,1
12279463,598,0
11645680,95,1
12345109,917,0
11820775,1,1
11190371,35,1
12330336,71,0
11877952,59,1
11387081,587,1
11613335,433,1
11785891,57,1
12358926,182,0
12556385,1435,0
12095884,408,0
11868850,133,1
11458038,608,1
11068338,474,1
10325865,97,1
11857187,1312,0
12494658,137,0
11027201,382,1
